"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"207567_at"	"0.536"	"0.02865084"	"2.4654989"	"-3.3392"	"0.8595742"	"SLC13A2"	"solute carrier family 13 member 2"
"204744_s_at"	"0.536"	"0.02867286"	"2.4650882"	"-3.3398"	"0.5364843"	"IARS"	"isoleucyl-tRNA synthetase"
"219442_at"	"0.536"	"0.02868432"	"-2.4648747"	"-3.3401"	"-0.8601017"	"CLUHP3"	"clustered mitochondria homolog pseudogene 3"
"219125_s_at"	"0.536"	"0.02869929"	"2.4645958"	"-3.3405"	"0.838268"	"SLC50A1"	"solute carrier family 50 member 1"
"208246_x_at"	"0.5363"	"0.02876632"	"-2.4633485"	"-3.3423"	"-0.499599"	""	""
"211942_x_at"	"0.5363"	"0.02877839"	"-2.4631244"	"-3.3426"	"-0.4656196"	"RPL13AP5///RPL13AP6///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A"	"ribosomal protein L13a pseudogene 5///ribosomal protein L13a pseudogene 6///small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a"
"206627_s_at"	"0.5363"	"0.02881539"	"2.4624373"	"-3.3436"	"1.2176454"	"SSX1"	"SSX family member 1"
"207584_at"	"0.5363"	"0.02882729"	"2.4622166"	"-3.3439"	"1.3382013"	"LPA"	"lipoprotein(a)"
"202676_x_at"	"0.5363"	"0.02883247"	"2.4621206"	"-3.344"	"0.5341014"	"FASTK"	"Fas activated serine/threonine kinase"
"209926_at"	"0.5363"	"0.0289267"	"2.460376"	"-3.3465"	"0.9145407"	"BORCS8"	"BLOC-1 related complex subunit 8"
"205752_s_at"	"0.5363"	"0.02904457"	"-2.4582012"	"-3.3497"	"-0.5882446"	"GSTM5"	"glutathione S-transferase mu 5"
"203309_s_at"	"0.5363"	"0.02907973"	"2.4575542"	"-3.3506"	"0.5939379"	"HPS1"	"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1"
"213587_s_at"	"0.5363"	"0.02911285"	"-2.4569454"	"-3.3515"	"-0.5008976"	"ATP6V0E2"	"ATPase H+ transporting V0 subunit e2"
"203542_s_at"	"0.5363"	"0.02911762"	"-2.4568577"	"-3.3516"	"-0.4744328"	"KLF9"	"Kruppel like factor 9"
"218547_at"	"0.5363"	"0.02912265"	"-2.4567654"	"-3.3517"	"-0.874206"	"DHDDS"	"dehydrodolichyl diphosphate synthase subunit"
"217481_x_at"	"0.5363"	"0.02914506"	"-2.4563538"	"-3.3523"	"-1.2318284"	"SHISA6"	"shisa family member 6"
"217347_at"	"0.5363"	"0.02918329"	"-2.4556528"	"-3.3533"	"-0.6558148"	""	""
"215626_at"	"0.5363"	"0.02922948"	"-2.4548068"	"-3.3546"	"-0.5518406"	""	""
"215350_at"	"0.5363"	"0.02923837"	"-2.4546441"	"-3.3548"	"-1.2660017"	"SYNE1"	"spectrin repeat containing nuclear envelope protein 1"
"200067_x_at"	"0.5363"	"0.02926356"	"2.4541834"	"-3.3555"	"0.475108"	"SNX3"	"sorting nexin 3"
"212616_at"	"0.5363"	"0.0292748"	"-2.4539779"	"-3.3558"	"-0.5947894"	"CHD9"	"chromodomain helicase DNA binding protein 9"
"220560_at"	"0.5363"	"0.0293063"	"-2.4534025"	"-3.3566"	"-0.9666913"	"C11orf21"	"chromosome 11 open reading frame 21"
"202889_x_at"	"0.5363"	"0.02935509"	"2.4525127"	"-3.3579"	"0.4945296"	"MAP7"	"microtubule associated protein 7"
"210039_s_at"	"0.5363"	"0.02939145"	"2.4518503"	"-3.3588"	"0.4844282"	"PRKCQ"	"protein kinase C theta"
"218863_s_at"	"0.5363"	"0.0294532"	"-2.4507273"	"-3.3604"	"-1.5056246"	"TNS1"	"tensin 1"
"200038_s_at"	"0.5363"	"0.02945471"	"-2.4506999"	"-3.3605"	"-0.4647713"	"RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17"	"RPL17-C18orf32 readthrough///small nucleolar RNA, C/D box 58C///chromosome 18 open reading frame 32///small nucleolar RNA, C/D box 58A///small nucleolar RNA, C/D box 58B///ribosomal protein L17"
"215684_s_at"	"0.5363"	"0.0295165"	"2.4495786"	"-3.3621"	"0.5621813"	"ASCC2"	"activating signal cointegrator 1 complex subunit 2"
"201639_s_at"	"0.5363"	"0.02952526"	"-2.4494198"	"-3.3623"	"-1.0011791"	"MIR6849///MIR1234///MIR939///CPSF1"	"microRNA 6849///microRNA 1234///microRNA 939///cleavage and polyadenylation specific factor 1"
"215009_s_at"	"0.5363"	"0.02954682"	"2.4490291"	"-3.3629"	"1.6419255"	"THAP9-AS1"	"THAP9 antisense RNA 1"
"200779_at"	"0.5363"	"0.02956634"	"-2.4486757"	"-3.3634"	"-0.4189561"	"ATF4"	"activating transcription factor 4"
"202853_s_at"	"0.5363"	"0.0295685"	"2.4486365"	"-3.3634"	"0.6179298"	"RYK"	"receptor-like tyrosine kinase"
"203576_at"	"0.5363"	"0.02957002"	"2.4486091"	"-3.3635"	"0.4906875"	"BCAT2"	"branched chain amino acid transaminase 2"
"218898_at"	"0.5363"	"0.02958665"	"-2.4483081"	"-3.3639"	"-1.5198496"	"FAM57A"	"family with sequence similarity 57 member A"
"211610_at"	"0.5363"	"0.02961491"	"2.4477971"	"-3.3646"	"1.1358712"	"KLF6"	"Kruppel like factor 6"
"201051_at"	"0.5363"	"0.02961528"	"2.4477906"	"-3.3647"	"0.9413457"	"ANP32A"	"acidic nuclear phosphoprotein 32 family member A"
"202457_s_at"	"0.5363"	"0.02966676"	"2.446861"	"-3.366"	"0.8014047"	"PPP3CA"	"protein phosphatase 3 catalytic subunit alpha"
"206125_s_at"	"0.5363"	"0.02968621"	"2.4465102"	"-3.3665"	"0.6943957"	"KLK8"	"kallikrein related peptidase 8"
"204215_at"	"0.5363"	"0.02969151"	"2.4464147"	"-3.3666"	"0.7393746"	"TMEM243"	"transmembrane protein 243"
"208308_s_at"	"0.5363"	"0.02969514"	"2.4463492"	"-3.3667"	"0.5495532"	"GPI"	"glucose-6-phosphate isomerase"
"212038_s_at"	"0.5363"	"0.02969993"	"2.4462628"	"-3.3669"	"1.0649977"	"VDAC1"	"voltage dependent anion channel 1"
"216177_at"	"0.5363"	"0.02977934"	"-2.4448335"	"-3.3689"	"-0.5093676"	""	""
"202740_at"	"0.5363"	"0.02979881"	"2.4444837"	"-3.3694"	"0.5235603"	"ABHD14A-ACY1///ACY1"	"ABHD14A-ACY1 readthrough///aminoacylase 1"
"91703_at"	"0.5363"	"0.02981745"	"2.4441489"	"-3.3699"	"0.7075755"	"EHBP1L1"	"EH domain binding protein 1 like 1"
"202561_at"	"0.5363"	"0.02984547"	"-2.4436459"	"-3.3706"	"-0.4783466"	"TNKS"	"tankyrase"
"218195_at"	"0.5363"	"0.02986139"	"2.4433605"	"-3.371"	"0.5646077"	"ARMT1"	"acidic residue methyltransferase 1"
"210285_x_at"	"0.5363"	"0.0298653"	"2.4432903"	"-3.3711"	"1.2133143"	"WTAP"	"Wilms tumor 1 associated protein"
"214177_s_at"	"0.5363"	"0.02991724"	"-2.4423601"	"-3.3725"	"-0.5129452"	"PBXIP1"	"PBX homeobox interacting protein 1"
"56919_at"	"0.5363"	"0.02992005"	"-2.4423098"	"-3.3725"	"-0.7986197"	"WDR48"	"WD repeat domain 48"
"203474_at"	"0.5363"	"0.02992171"	"2.4422801"	"-3.3726"	"1.2233393"	"IQGAP2"	"IQ motif containing GTPase activating protein 2"
"217165_x_at"	"0.5363"	"0.02992571"	"-2.4422086"	"-3.3727"	"-0.9097808"	"MT1F"	"metallothionein 1F"
"209792_s_at"	"0.5363"	"0.03000557"	"2.4407814"	"-3.3747"	"0.6294521"	"KLK10"	"kallikrein related peptidase 10"
"200716_x_at"	"0.5363"	"0.03004253"	"-2.4401224"	"-3.3757"	"-0.4219171"	"RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A"	"ribosomal protein L13a pseudogene 5///small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a"
"214154_s_at"	"0.5363"	"0.03005019"	"-2.4399858"	"-3.3759"	"-1.2859184"	"PKP2"	"plakophilin 2"
"201442_s_at"	"0.5363"	"0.03007359"	"2.4395689"	"-3.3765"	"1.6679026"	"ATP6AP2"	"ATPase H+ transporting accessory protein 2"
"214423_x_at"	"0.5363"	"0.03008437"	"-2.439377"	"-3.3768"	"-0.5712495"	"ALDOB"	"aldolase, fructose-bisphosphate B"
"204859_s_at"	"0.5363"	"0.03014527"	"2.438294"	"-3.3783"	"1.0641051"	"APAF1"	"apoptotic peptidase activating factor 1"
"215602_at"	"0.5363"	"0.0301838"	"-2.4376098"	"-3.3793"	"-0.914858"	"FGD2"	"FYVE, RhoGEF and PH domain containing 2"
"213845_at"	"0.5363"	"0.03018935"	"-2.4375114"	"-3.3794"	"-1.7715202"	"GRIK2"	"glutamate ionotropic receptor kainate type subunit 2"
"200909_s_at"	"0.5363"	"0.03027262"	"-2.436036"	"-3.3816"	"-0.5608786"	"SNORA52///RPLP2"	"small nucleolar RNA, H/ACA box 52///ribosomal protein lateral stalk subunit P2"
"209070_s_at"	"0.5363"	"0.03028992"	"2.4357299"	"-3.382"	"1.466011"	"RGS5"	"regulator of G-protein signaling 5"
"200858_s_at"	"0.5363"	"0.03031583"	"-2.435272"	"-3.3827"	"-0.5154449"	"SNORD38B///SNORD55///RPS8"	"small nucleolar RNA, C/D box 38B///small nucleolar RNA, C/D box 55///ribosomal protein S8"
"207526_s_at"	"0.5363"	"0.03033052"	"-2.4350124"	"-3.383"	"-1.1258939"	"IL1RL1"	"interleukin 1 receptor like 1"
"201324_at"	"0.5363"	"0.03034816"	"-2.4347009"	"-3.3835"	"-0.6108717"	"EMP1"	"epithelial membrane protein 1"
"210476_s_at"	"0.5363"	"0.03035852"	"-2.4345181"	"-3.3837"	"-0.9102374"	"PRLR"	"prolactin receptor"
"210143_at"	"0.5363"	"0.03037073"	"2.4343027"	"-3.384"	"1.0946054"	"ANXA10"	"annexin A10"
"219721_at"	"0.5363"	"0.03037185"	"2.434283"	"-3.3841"	"0.5858737"	""	""
"203152_at"	"0.5363"	"0.03038055"	"-2.4341295"	"-3.3843"	"-0.4839421"	"MRPL40"	"mitochondrial ribosomal protein L40"
"217960_s_at"	"0.5363"	"0.03038437"	"2.4340621"	"-3.3844"	"0.8129663"	"TOMM22"	"translocase of outer mitochondrial membrane 22"
"210887_s_at"	"0.5363"	"0.03039011"	"2.433961"	"-3.3845"	"0.8974321"	"EVC"	"EvC ciliary complex subunit 1"
"217164_at"	"0.5363"	"0.03042889"	"-2.4332777"	"-3.3855"	"-0.7536319"	""	""
"203450_at"	"0.5363"	"0.03045268"	"-2.432859"	"-3.3861"	"-0.3930166"	"CBY1"	"chibby family member 1, beta catenin antagonist"
"213554_s_at"	"0.5363"	"0.03047857"	"-2.4324037"	"-3.3868"	"-0.438301"	"CDV3"	"CDV3 homolog"
"211995_x_at"	"0.5363"	"0.03048308"	"2.4323243"	"-3.3869"	"0.5828017"	"ACTG1///ACTB"	"actin gamma 1///actin beta"
"218767_at"	"0.5363"	"0.03048864"	"-2.4322267"	"-3.387"	"-0.9037474"	"REXO4"	"REX4 homolog, 3'-5' exonuclease"
"205766_at"	"0.5363"	"0.030497"	"-2.4320797"	"-3.3872"	"-0.4818428"	"TCAP"	"titin-cap"
"208359_s_at"	"0.5363"	"0.03054944"	"2.4311592"	"-3.3886"	"1.041256"	"KCNJ4"	"potassium voltage-gated channel subfamily J member 4"
"202944_at"	"0.5363"	"0.03054971"	"-2.4311544"	"-3.3886"	"-0.6560428"	"NAGA"	"alpha-N-acetylgalactosaminidase"
"213846_at"	"0.5363"	"0.03060976"	"-2.430102"	"-3.3901"	"-0.6649154"	"COX7C"	"cytochrome c oxidase subunit 7C"
"211506_s_at"	"0.5363"	"0.03061113"	"-2.4300781"	"-3.3901"	"-1.4771661"	"CXCL8"	"C-X-C motif chemokine ligand 8"
"214271_x_at"	"0.5363"	"0.03062251"	"-2.4298789"	"-3.3904"	"-0.4060578"	"RPL12"	"ribosomal protein L12"
"201049_s_at"	"0.5363"	"0.03062635"	"-2.4298118"	"-3.3905"	"-0.4526819"	"RPS18"	"ribosomal protein S18"
"217122_s_at"	"0.5363"	"0.03063831"	"2.4296024"	"-3.3908"	"0.4119683"	"SLC35E2B///SLC35E2"	"solute carrier family 35 member E2B///solute carrier family 35 member E2"
"202032_s_at"	"0.5363"	"0.03068935"	"-2.4287105"	"-3.3921"	"-0.523279"	"MAN2A2"	"mannosidase alpha class 2A member 2"
"208622_s_at"	"0.5363"	"0.03070318"	"2.428469"	"-3.3924"	"1.2433537"	"EZR"	"ezrin"
"204745_x_at"	"0.5363"	"0.03071315"	"-2.4282949"	"-3.3927"	"-0.716863"	"MT1G"	"metallothionein 1G"
"221042_s_at"	"0.5363"	"0.03077571"	"-2.4272043"	"-3.3942"	"-1.1567938"	"CLMN"	"calmin"
"219789_at"	"0.5363"	"0.03077992"	"-2.427131"	"-3.3943"	"-1.2835474"	"NPR3"	"natriuretic peptide receptor 3"
"36830_at"	"0.5363"	"0.03079522"	"2.4268646"	"-3.3947"	"1.3199259"	"MIPEP"	"mitochondrial intermediate peptidase"
"211457_at"	"0.5363"	"0.03086027"	"2.4257334"	"-3.3963"	"0.6537556"	"GABARAPL3"	"GABA type A receptor associated protein like 3 pseudogene"
"214726_x_at"	"0.5363"	"0.03087915"	"2.4254057"	"-3.3968"	"0.932866"	"ADD1"	"adducin 1"
"206086_x_at"	"0.5363"	"0.03090742"	"2.4249151"	"-3.3975"	"1.0291348"	"HFE"	"hemochromatosis"
"218183_at"	"0.5363"	"0.03106771"	"-2.4221417"	"-3.4015"	"-1.2387305"	"CDIP1"	"cell death inducing p53 target 1"
"216507_at"	"0.5363"	"0.03112436"	"-2.4211647"	"-3.4029"	"-0.9498043"	"TAPT1"	"transmembrane anterior posterior transformation 1"
"202691_at"	"0.5363"	"0.03115156"	"2.4206963"	"-3.4036"	"0.493702"	"SNRPD1"	"small nuclear ribonucleoprotein D1 polypeptide"
"220775_s_at"	"0.5363"	"0.03118796"	"2.4200701"	"-3.4045"	"1.2296003"	"UEVLD"	"UEV and lactate/malate dehyrogenase domains"
"207362_at"	"0.5363"	"0.03122033"	"2.4195137"	"-3.4053"	"0.9275779"	"SLC30A4"	"solute carrier family 30 member 4"
"36553_at"	"0.5363"	"0.03124205"	"-2.4191408"	"-3.4058"	"-0.5251097"	"ASMTL"	"acetylserotonin O-methyltransferase-like"
"209204_at"	"0.5363"	"0.03125363"	"-2.418942"	"-3.4061"	"-0.596778"	"LMO4"	"LIM domain only 4"
"217451_at"	"0.5363"	"0.03128416"	"2.4184182"	"-3.4068"	"0.8908075"	""	""
"216679_at"	"0.5363"	"0.03128437"	"2.4184147"	"-3.4068"	"1.2272073"	"DDR1-AS1"	"DDR1 antisense RNA 1 (head to head)"
"217491_x_at"	"0.5363"	"0.0313026"	"-2.4181022"	"-3.4073"	"-0.5540764"	"COX7C"	"cytochrome c oxidase subunit 7C"
"206159_at"	"0.5363"	"0.03133592"	"-2.4175316"	"-3.4081"	"-0.6467965"	"GDF10"	"growth differentiation factor 10"
"215844_at"	"0.5363"	"0.03133707"	"2.4175119"	"-3.4081"	"0.797181"	"TNPO2"	"transportin 2"
"212450_at"	"0.5363"	"0.03139525"	"-2.4165169"	"-3.4096"	"-0.5847119"	"SECISBP2L"	"SECIS binding protein 2 like"
"218810_at"	"0.5363"	"0.03144977"	"-2.4155862"	"-3.4109"	"-0.7028996"	"MIR6732///ZC3H12A"	"microRNA 6732///zinc finger CCCH-type containing 12A"
"220541_at"	"0.5363"	"0.03145357"	"-2.4155212"	"-3.411"	"-0.8872996"	"MMP26"	"matrix metallopeptidase 26"
"208899_x_at"	"0.5363"	"0.03146083"	"2.4153975"	"-3.4112"	"0.8506493"	"ATP6V1D"	"ATPase H+ transporting V1 subunit D"
"200883_at"	"0.5363"	"0.03150758"	"2.4146008"	"-3.4123"	"0.6102876"	"UQCRC2"	"ubiquinol-cytochrome c reductase core protein II"
"208688_x_at"	"0.5363"	"0.03151213"	"-2.4145233"	"-3.4124"	"-0.4496423"	"EIF3B"	"eukaryotic translation initiation factor 3 subunit B"
"220624_s_at"	"0.5363"	"0.0315185"	"2.4144149"	"-3.4126"	"1.3222234"	"ELF5"	"E74 like ETS transcription factor 5"
"217785_s_at"	"0.5363"	"0.03155703"	"2.4137593"	"-3.4135"	"1.4993824"	"YKT6"	"YKT6 v-SNARE homolog (S. cerevisiae)"
"205283_at"	"0.5363"	"0.03155909"	"-2.4137244"	"-3.4136"	"-0.825216"	"FKTN"	"fukutin"
"201032_at"	"0.5363"	"0.03156941"	"-2.413549"	"-3.4138"	"-0.6063101"	"BLCAP"	"bladder cancer associated protein"
"214003_x_at"	"0.5363"	"0.03158599"	"-2.4132672"	"-3.4142"	"-0.4536683"	"SNORD54///RPS20"	"small nucleolar RNA, C/D box 54///ribosomal protein S20"
"213900_at"	"0.5363"	"0.031614"	"-2.4127915"	"-3.4149"	"-0.4254893"	"FAM189A2"	"family with sequence similarity 189 member A2"
"56256_at"	"0.5363"	"0.03165519"	"-2.4120929"	"-3.4159"	"-0.576667"	"SIDT2"	"SID1 transmembrane family member 2"
"219495_s_at"	"0.5363"	"0.03167013"	"-2.4118398"	"-3.4163"	"-0.7000941"	"ZNF180"	"zinc finger protein 180"
"220221_at"	"0.5363"	"0.03169251"	"-2.4114605"	"-3.4168"	"-1.4854847"	"VPS13D"	"vacuolar protein sorting 13 homolog D"
"220415_at"	"0.5363"	"0.03169654"	"2.4113923"	"-3.4169"	"1.3806434"	"FPGT-TNNI3K///TNNI3K"	"FPGT-TNNI3K readthrough///TNNI3 interacting kinase"
"208925_at"	"0.5363"	"0.03169665"	"2.4113906"	"-3.4169"	"1.2911467"	"CLDND1"	"claudin domain containing 1"
"219560_at"	"0.5363"	"0.03170082"	"-2.4113199"	"-3.417"	"-0.9341296"	"C22orf29///GNB1L"	"chromosome 22 open reading frame 29///G protein subunit beta 1 like"
"215832_x_at"	"0.5363"	"0.0317167"	"2.4110512"	"-3.4174"	"0.4704687"	"PICALM"	"phosphatidylinositol binding clathrin assembly protein"
"205885_s_at"	"0.5363"	"0.03176844"	"2.4101765"	"-3.4187"	"1.1107096"	"ITGA4"	"integrin subunit alpha 4"
"38149_at"	"0.5363"	"0.03177007"	"2.4101489"	"-3.4187"	"0.5496141"	"ARHGAP25"	"Rho GTPase activating protein 25"
"214500_at"	"0.5363"	"0.03177246"	"2.4101085"	"-3.4188"	"1.9520505"	"H2AFY"	"H2A histone family member Y"
"207335_x_at"	"0.5363"	"0.03177465"	"-2.4100714"	"-3.4188"	"-0.4784942"	"ATP5I"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit E"
"208672_s_at"	"0.5363"	"0.03178601"	"2.4098797"	"-3.4191"	"0.6165339"	"SRSF3"	"serine and arginine rich splicing factor 3"
"201694_s_at"	"0.5363"	"0.0317959"	"-2.4097127"	"-3.4193"	"-0.7266865"	"EGR1"	"early growth response 1"
"207801_s_at"	"0.5363"	"0.03180075"	"2.4096307"	"-3.4194"	"0.5149059"	"RNF10"	"ring finger protein 10"
"222225_at"	"0.5363"	"0.03181379"	"2.4094108"	"-3.4198"	"0.9634307"	"RPL23AP53"	"ribosomal protein L23a pseudogene 53"
"204096_s_at"	"0.5363"	"0.0318164"	"-2.4093668"	"-3.4198"	"-0.5132396"	"ELL"	"elongation factor for RNA polymerase II"
"219483_s_at"	"0.5363"	"0.0318206"	"-2.4092958"	"-3.4199"	"-0.8203838"	"PORCN"	"porcupine homolog (Drosophila)"
"215796_at"	"0.5363"	"0.03184716"	"-2.408848"	"-3.4206"	"-1.2764336"	""	""
"203382_s_at"	"0.5363"	"0.0318621"	"-2.4085963"	"-3.4209"	"-1.6813879"	"APOE"	"apolipoprotein E"
"219258_at"	"0.5363"	"0.03186296"	"-2.4085818"	"-3.4209"	"-1.4051265"	"TIPIN"	"TIMELESS interacting protein"
"212796_s_at"	"0.5367"	"0.03191367"	"-2.4077281"	"-3.4222"	"-0.5569731"	"TBC1D2B"	"TBC1 domain family member 2B"
"200018_at"	"0.5388"	"0.03206097"	"-2.405256"	"-3.4257"	"-0.4853156"	"LOC100508408///SNORD14B///RPS13"	"uncharacterized LOC100508408///small nucleolar RNA, C/D box 14B///ribosomal protein S13"
"202160_at"	"0.5389"	"0.03210947"	"-2.4044444"	"-3.4269"	"-0.5752604"	"CREBBP"	"CREB binding protein"
"201837_s_at"	"0.5389"	"0.03211775"	"2.404306"	"-3.4271"	"0.5415178"	"SUPT7L"	"SPT7-like STAGA complex gamma subunit"
"208574_at"	"0.5391"	"0.03215435"	"2.4036945"	"-3.4279"	"1.109076"	"SOX14"	"SRY-box 14"
"203330_s_at"	"0.5391"	"0.03218736"	"-2.4031434"	"-3.4287"	"-0.8648333"	"STX5"	"syntaxin 5"
"213574_s_at"	"0.5391"	"0.0322113"	"2.4027443"	"-3.4293"	"0.7829569"	"KPNB1"	"karyopherin subunit beta 1"
"218682_s_at"	"0.5391"	"0.03222453"	"2.4025237"	"-3.4296"	"0.3922959"	"SLC4A1AP"	"solute carrier family 4 member 1 adaptor protein"
"201406_at"	"0.5396"	"0.03228031"	"-2.4015948"	"-3.4309"	"-0.5851975"	"RPL36A-HNRNPH2///RPL36A"	"RPL36A-HNRNPH2 readthrough///ribosomal protein L36a"
"218858_at"	"0.5398"	"0.03231397"	"2.4010352"	"-3.4317"	"0.7207652"	"DEPTOR"	"DEP domain containing MTOR-interacting protein"
"202654_x_at"	"0.5402"	"0.0323828"	"2.3998923"	"-3.4334"	"0.6401409"	"MARCH7"	"membrane associated ring-CH-type finger 7"
"211450_s_at"	"0.5402"	"0.03240583"	"2.3995106"	"-3.4339"	"1.6360731"	"MSH6"	"mutS homolog 6"
"204107_at"	"0.5402"	"0.03241093"	"2.399426"	"-3.434"	"1.422946"	"NFYA"	"nuclear transcription factor Y subunit alpha"
"215862_at"	"0.5402"	"0.03243819"	"-2.3989744"	"-3.4347"	"-1.1586953"	""	""
"213665_at"	"0.5414"	"0.03254797"	"-2.3971593"	"-3.4373"	"-1.35097"	"SOX4"	"SRY-box 4"
"202195_s_at"	"0.5414"	"0.03255646"	"2.3970192"	"-3.4375"	"0.7777187"	"TMED5"	"transmembrane p24 trafficking protein 5"
"207757_at"	"0.5414"	"0.03260604"	"2.3962017"	"-3.4387"	"1.4703318"	"ZFP2"	"ZFP2 zinc finger protein"
"208615_s_at"	"0.5414"	"0.03260852"	"2.3961608"	"-3.4387"	"0.7529229"	"PTP4A2"	"protein tyrosine phosphatase type IVA, member 2"
"213526_s_at"	"0.5416"	"0.0326796"	"-2.3949908"	"-3.4404"	"-0.4988546"	"LIN37"	"lin-37 DREAM MuvB core complex component"
"200672_x_at"	"0.5416"	"0.03272304"	"2.3942771"	"-3.4414"	"1.5058252"	"SPTBN1"	"spectrin beta, non-erythrocytic 1"
"222269_at"	"0.5416"	"0.03275347"	"2.3937775"	"-3.4421"	"1.2287345"	"APOOL"	"apolipoprotein O like"
"212625_at"	"0.5416"	"0.03277871"	"2.3933637"	"-3.4427"	"0.4370122"	"STX10"	"syntaxin 10"
"212009_s_at"	"0.5416"	"0.03279"	"2.3931786"	"-3.443"	"1.5406344"	"STIP1"	"stress induced phosphoprotein 1"
"214182_at"	"0.5416"	"0.03280364"	"-2.3929551"	"-3.4433"	"-1.1315356"	"ARF6"	"ADP ribosylation factor 6"
"216896_at"	"0.5416"	"0.03283209"	"-2.3924891"	"-3.444"	"-1.5321418"	"COL4A3"	"collagen type IV alpha 3 chain"
"217673_x_at"	"0.5416"	"0.03286587"	"2.3919365"	"-3.4448"	"0.5136675"	"GNAS"	"GNAS complex locus"
"215978_x_at"	"0.5416"	"0.03287557"	"-2.3917779"	"-3.445"	"-0.5702694"	"ZNF721"	"zinc finger protein 721"
"202736_s_at"	"0.5416"	"0.03293392"	"2.3908247"	"-3.4464"	"0.7324864"	"LSM4"	"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
"200763_s_at"	"0.5416"	"0.03293888"	"-2.3907439"	"-3.4465"	"-0.4248103"	"RPLP1"	"ribosomal protein lateral stalk subunit P1"
"34408_at"	"0.5416"	"0.03295532"	"-2.3904755"	"-3.4469"	"-0.5221805"	"RTN2"	"reticulon 2"
"217447_at"	"0.5416"	"0.03297295"	"-2.3901882"	"-3.4473"	"-0.6527419"	"MAG"	"myelin associated glycoprotein"
"221869_at"	"0.5416"	"0.03299625"	"-2.3898084"	"-3.4478"	"-1.1922041"	"ZNF512B"	"zinc finger protein 512B"
"201661_s_at"	"0.5416"	"0.03303319"	"-2.3892068"	"-3.4487"	"-0.6167389"	"ACSL3"	"acyl-CoA synthetase long-chain family member 3"
"217826_s_at"	"0.5416"	"0.03311124"	"2.3879382"	"-3.4505"	"1.1046438"	"UBE2J1"	"ubiquitin conjugating enzyme E2 J1"
"206543_at"	"0.5416"	"0.03311476"	"-2.3878811"	"-3.4506"	"-2.5369955"	"SMARCA2"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
"205644_s_at"	"0.5416"	"0.03311582"	"-2.3878637"	"-3.4506"	"-0.4249739"	"SNRPG"	"small nuclear ribonucleoprotein polypeptide G"
"222371_at"	"0.5416"	"0.0331523"	"-2.3872719"	"-3.4514"	"-0.5861459"	""	""
"213210_at"	"0.5416"	"0.03322903"	"2.3860289"	"-3.4532"	"0.5455065"	"TAF6L"	"TATA-box binding protein associated factor 6 like"
"218226_s_at"	"0.5416"	"0.03323684"	"-2.3859025"	"-3.4534"	"-0.403961"	"NDUFB4"	"NADH:ubiquinone oxidoreductase subunit B4"
"201259_s_at"	"0.5416"	"0.0332509"	"2.385675"	"-3.4537"	"0.490205"	"SYPL1"	"synaptophysin like 1"
"32259_at"	"0.5416"	"0.0332539"	"-2.3856265"	"-3.4538"	"-0.5815197"	"EZH1"	"enhancer of zeste 1 polycomb repressive complex 2 subunit"
"221161_at"	"0.5416"	"0.03327296"	"2.3853184"	"-3.4542"	"0.7161122"	"ASCL3"	"achaete-scute family bHLH transcription factor 3"
"221179_at"	"0.5416"	"0.0332973"	"-2.3849252"	"-3.4548"	"-1.1412126"	"PRORY"	"proline rich, Y-linked"
"201557_at"	"0.5416"	"0.03331067"	"-2.3847092"	"-3.4551"	"-0.5756833"	"VAMP2"	"vesicle associated membrane protein 2"
"212623_at"	"0.5416"	"0.03336819"	"2.3837814"	"-3.4564"	"0.6234586"	"TMEM41B"	"transmembrane protein 41B"
"201015_s_at"	"0.5416"	"0.03337834"	"-2.3836179"	"-3.4567"	"-0.4264936"	"JUP"	"junction plakoglobin"
"204822_at"	"0.5416"	"0.03339401"	"-2.3833655"	"-3.457"	"-1.0699435"	"TTK"	"TTK protein kinase"
"201950_x_at"	"0.5416"	"0.03339916"	"2.3832826"	"-3.4571"	"0.6743955"	"CAPZB"	"capping actin protein of muscle Z-line beta subunit"
"206271_at"	"0.5416"	"0.03340658"	"-2.3831631"	"-3.4573"	"-1.1593003"	"TLR3"	"toll like receptor 3"
"216191_s_at"	"0.5416"	"0.03346235"	"-2.3822658"	"-3.4586"	"-1.239995"	"TRDV3"	"T cell receptor delta variable 3"
"211127_x_at"	"0.5416"	"0.03351907"	"-2.3813549"	"-3.4599"	"-0.8698052"	"EDA"	"ectodysplasin A"
